iso_code,continent,location,date,population,population_density,new_vaccinations,total_vaccinations,hosp_patients,total_cases,new_cases,total_deaths,new_deaths
MYS,Asia,Malaysia,2021-02-22,33938216,96.254,,,2650,283569,0,1051,0
MYS,Asia,Malaysia,2021-02-23,33938216,96.254,,,2624,283569,0,1051,0
MYS,Asia,Malaysia,2021-02-24,33938216,96.254,,69,2575,283569,0,1051,0
MYS,Asia,Malaysia,2021-02-25,33938216,96.254,1152,1221,2435,283569,0,1051,0
MYS,Asia,Malaysia,2021-02-26,33938216,96.254,4116,5337,2473,283569,0,1051,0
MYS,Asia,Malaysia,2021-02-27,33938216,96.254,6726,12063,2417,283569,0,1051,0
MYS,Asia,Malaysia,2021-02-28,33938216,96.254,6726,18789,2331,300752,17183,1121,70
MYS,Asia,Malaysia,2021-03-01,33938216,96.254,15403,34192,2274,300752,0,1121,0
MYS,Asia,Malaysia,2021-03-02,33938216,96.254,21688,55880,2230,300752,0,1121,0
MYS,Asia,Malaysia,2021-03-03,33938216,96.254,22689,78569,2188,300752,0,1121,0
MYS,Asia,Malaysia,2021-03-04,33938216,96.254,19528,98097,2163,300752,0,1121,0
MYS,Asia,Malaysia,2021-03-05,33938216,96.254,14377,112474,2061,300752,0,1121,0
MYS,Asia,Malaysia,2021-03-06,33938216,96.254,15848,128322,1964,300752,0,1121,0
MYS,Asia,Malaysia,2021-03-07,33938216,96.254,12613,140935,1896,313460,12708,1166,45
MYS,Asia,Malaysia,2021-03-08,33938216,96.254,27223,168158,1874,313460,0,1166,0
MYS,Asia,Malaysia,2021-03-09,33938216,96.254,30132,198290,1861,313460,0,1166,0
MYS,Asia,Malaysia,2021-03-10,33938216,96.254,28785,227075,1858,313460,0,1166,0
MYS,Asia,Malaysia,2021-03-11,33938216,96.254,26519,253594,1803,313460,0,1166,0
MYS,Asia,Malaysia,2021-03-12,33938216,96.254,26133,279727,1775,313460,0,1166,0
MYS,Asia,Malaysia,2021-03-13,33938216,96.254,17064,296791,1707,313460,0,1166,0
MYS,Asia,Malaysia,2021-03-14,33938216,96.254,10315,307106,1719,323763,10303,1206,40
MYS,Asia,Malaysia,2021-03-15,33938216,96.254,20396,327502,1658,323763,0,1206,0
MYS,Asia,Malaysia,2021-03-16,33938216,96.254,25484,352986,1651,323763,0,1206,0
MYS,Asia,Malaysia,2021-03-17,33938216,96.254,20866,373852,1677,323763,0,1206,0
MYS,Asia,Malaysia,2021-03-18,33938216,96.254,18113,391965,1707,323763,0,1206,0
MYS,Asia,Malaysia,2021-03-19,33938216,96.254,14576,406541,1736,323763,0,1206,0
MYS,Asia,Malaysia,2021-03-20,33938216,96.254,13814,420355,1754,323763,0,1206,0
MYS,Asia,Malaysia,2021-03-21,33938216,96.254,15568,435923,1797,333040,9277,1229,23
MYS,Asia,Malaysia,2021-03-22,33938216,96.254,24299,460222,1844,333040,0,1229,0
MYS,Asia,Malaysia,2021-03-23,33938216,96.254,29182,489404,1837,333040,0,1229,0
MYS,Asia,Malaysia,2021-03-24,33938216,96.254,29122,518526,1904,333040,0,1229,0
MYS,Asia,Malaysia,2021-03-25,33938216,96.254,25807,544333,1932,333040,0,1229,0
MYS,Asia,Malaysia,2021-03-26,33938216,96.254,16755,561088,1899,333040,0,1229,0
MYS,Asia,Malaysia,2021-03-27,33938216,96.254,16150,577238,1909,333040,0,1229,0
MYS,Asia,Malaysia,2021-03-28,33938216,96.254,16626,593864,1938,341944,8904,1251,22
MYS,Asia,Malaysia,2021-03-29,33938216,96.254,35250,629114,1869,341944,0,1251,0
MYS,Asia,Malaysia,2021-03-30,33938216,96.254,40952,670066,1791,341944,0,1251,0
MYS,Asia,Malaysia,2021-03-31,33938216,96.254,37476,707542,1853,341944,0,1251,0
MYS,Asia,Malaysia,2021-04-01,33938216,96.254,42476,750018,1794,341944,0,1251,0
MYS,Asia,Malaysia,2021-04-02,33938216,96.254,30484,780502,1812,341944,0,1251,0
MYS,Asia,Malaysia,2021-04-03,33938216,96.254,17421,797923,1837,341944,0,1251,0
MYS,Asia,Malaysia,2021-04-04,33938216,96.254,15203,813126,1753,350959,9015,1286,35
MYS,Asia,Malaysia,2021-04-05,33938216,96.254,28705,841831,1808,350959,0,1286,0
MYS,Asia,Malaysia,2021-04-06,33938216,96.254,32726,874557,1864,350959,0,1286,0
MYS,Asia,Malaysia,2021-04-07,33938216,96.254,31055,905612,1896,350959,0,1286,0
MYS,Asia,Malaysia,2021-04-08,33938216,96.254,26904,932516,1852,350959,0,1286,0
MYS,Asia,Malaysia,2021-04-09,33938216,96.254,21628,954144,1950,350959,0,1286,0
MYS,Asia,Malaysia,2021-04-10,33938216,96.254,15748,969892,1992,350959,0,1286,0
MYS,Asia,Malaysia,2021-04-11,33938216,96.254,23195,993087,2056,360856,9897,1321,35
MYS,Asia,Malaysia,2021-04-12,33938216,96.254,39338,1032425,2110,360856,0,1321,0
MYS,Asia,Malaysia,2021-04-13,33938216,96.254,24521,1056946,2176,360856,0,1321,0
MYS,Asia,Malaysia,2021-04-14,33938216,96.254,28696,1085642,2221,360856,0,1321,0
MYS,Asia,Malaysia,2021-04-15,33938216,96.254,27274,1112916,2249,360856,0,1321,0
MYS,Asia,Malaysia,2021-04-16,33938216,96.254,19558,1132474,2305,360856,0,1321,0
MYS,Asia,Malaysia,2021-04-17,33938216,96.254,9692,1142166,2398,360856,0,1321,0
MYS,Asia,Malaysia,2021-04-18,33938216,96.254,9932,1152098,2453,375054,14198,1370,49
MYS,Asia,Malaysia,2021-04-19,33938216,96.254,33169,1185267,2501,375054,0,1370,0
MYS,Asia,Malaysia,2021-04-20,33938216,96.254,33384,1218651,2434,375054,0,1370,0
MYS,Asia,Malaysia,2021-04-21,33938216,96.254,27733,1246384,2536,375054,0,1370,0
MYS,Asia,Malaysia,2021-04-22,33938216,96.254,29589,1275973,2520,375054,0,1370,0
MYS,Asia,Malaysia,2021-04-23,33938216,96.254,18923,1294896,2627,375054,0,1370,0
MYS,Asia,Malaysia,2021-04-24,33938216,96.254,11475,1306371,2624,375054,0,1370,0
MYS,Asia,Malaysia,2021-04-25,33938216,96.254,14855,1321226,2634,392942,17888,1426,56
MYS,Asia,Malaysia,2021-04-26,33938216,96.254,30322,1351548,2777,392942,0,1426,0
MYS,Asia,Malaysia,2021-04-27,33938216,96.254,34724,1386272,2799,392942,0,1426,0
MYS,Asia,Malaysia,2021-04-28,33938216,96.254,39744,1426016,2888,392942,0,1426,0
MYS,Asia,Malaysia,2021-04-29,33938216,96.254,12541,1438557,2992,392942,0,1426,0
MYS,Asia,Malaysia,2021-04-30,33938216,96.254,26721,1465278,3071,392942,0,1426,0
MYS,Asia,Malaysia,2021-05-01,33938216,96.254,5507,1470785,3099,392942,0,1426,0
MYS,Asia,Malaysia,2021-05-02,33938216,96.254,15781,1486566,3250,415012,22070,1533,107
MYS,Asia,Malaysia,2021-05-03,33938216,96.254,51296,1537862,3409,415012,0,1533,0
MYS,Asia,Malaysia,2021-05-04,33938216,96.254,49850,1587712,3438,415012,0,1533,0
MYS,Asia,Malaysia,2021-05-05,33938216,96.254,55063,1642775,3698,415012,0,1533,0
MYS,Asia,Malaysia,2021-05-06,33938216,96.254,55895,1698670,3816,415012,0,1533,0
MYS,Asia,Malaysia,2021-05-07,33938216,96.254,47874,1746544,3954,415012,0,1533,0
MYS,Asia,Malaysia,2021-05-08,33938216,96.254,27175,1773719,4041,415012,0,1533,0
MYS,Asia,Malaysia,2021-05-09,33938216,96.254,32543,1806262,4203,440677,25665,1683,150
MYS,Asia,Malaysia,2021-05-10,33938216,96.254,61636,1867898,4427,440677,0,1683,0
MYS,Asia,Malaysia,2021-05-11,33938216,96.254,49020,1916918,4461,440677,0,1683,0
MYS,Asia,Malaysia,2021-05-12,33938216,96.254,18183,1935101,4619,440677,0,1683,0
MYS,Asia,Malaysia,2021-05-13,33938216,96.254,124,1935225,4689,440677,0,1683,0
MYS,Asia,Malaysia,2021-05-14,33938216,96.254,70,1935295,4849,440677,0,1683,0
MYS,Asia,Malaysia,2021-05-15,33938216,96.254,11010,1946305,4953,440677,0,1683,0
MYS,Asia,Malaysia,2021-05-16,33938216,96.254,10384,1956689,5106,470110,29433,1902,219
MYS,Asia,Malaysia,2021-05-17,33938216,96.254,60749,2017438,5386,470110,0,1902,0
MYS,Asia,Malaysia,2021-05-18,33938216,96.254,78307,2095745,4932,470110,0,1902,0
MYS,Asia,Malaysia,2021-05-19,33938216,96.254,84438,2180183,5674,470110,0,1902,0
MYS,Asia,Malaysia,2021-05-20,33938216,96.254,81377,2261560,5978,470110,0,1902,0
MYS,Asia,Malaysia,2021-05-21,33938216,96.254,61218,2322778,6064,470110,0,1902,0
MYS,Asia,Malaysia,2021-05-22,33938216,96.254,46751,2369529,6324,470110,0,1902,0
MYS,Asia,Malaysia,2021-05-23,33938216,96.254,46510,2416039,6488,512091,41981,2248,346
MYS,Asia,Malaysia,2021-05-24,33938216,96.254,95973,2512012,6887,512091,0,2248,0
MYS,Asia,Malaysia,2021-05-25,33938216,96.254,100743,2612755,7027,512091,0,2248,0
MYS,Asia,Malaysia,2021-05-26,33938216,96.254,22474,2635229,7208,512091,0,2248,0
MYS,Asia,Malaysia,2021-05-27,33938216,96.254,108657,2743886,7429,512091,0,2248,0
MYS,Asia,Malaysia,2021-05-28,33938216,96.254,74642,2818528,7570,512091,0,2248,0
MYS,Asia,Malaysia,2021-05-29,33938216,96.254,66263,2884791,7500,512091,0,2248,0
MYS,Asia,Malaysia,2021-05-30,33938216,96.254,62900,2947691,7723,565533,53442,2729,481
MYS,Asia,Malaysia,2021-05-31,33938216,96.254,96440,3044131,7626,565533,0,2729,0
MYS,Asia,Malaysia,2021-06-01,33938216,96.254,100018,3144149,7676,565533,0,2729,0
MYS,Asia,Malaysia,2021-06-02,33938216,96.254,107033,3251182,7587,565533,0,2729,0
MYS,Asia,Malaysia,2021-06-03,33938216,96.254,119397,3370579,7565,565533,0,2729,0
MYS,Asia,Malaysia,2021-06-04,33938216,96.254,91522,3462101,7337,565533,0,2729,0
MYS,Asia,Malaysia,2021-06-05,33938216,96.254,73687,3535788,7457,565533,0,2729,0
MYS,Asia,Malaysia,2021-06-06,33938216,96.254,82867,3618655,7462,616815,51282,3378,649
MYS,Asia,Malaysia,2021-06-07,33938216,96.254,65984,3684639,7276,616815,0,3378,0
MYS,Asia,Malaysia,2021-06-08,33938216,96.254,155073,3839712,7178,616815,0,3378,0
MYS,Asia,Malaysia,2021-06-09,33938216,96.254,157243,3996955,7136,616815,0,3378,0
MYS,Asia,Malaysia,2021-06-10,33938216,96.254,161400,4158355,7052,616815,0,3378,0
MYS,Asia,Malaysia,2021-06-11,33938216,96.254,126743,4285098,6969,616815,0,3378,0
MYS,Asia,Malaysia,2021-06-12,33938216,96.254,137704,4422802,6967,616815,0,3378,0
MYS,Asia,Malaysia,2021-06-13,33938216,96.254,132091,4554893,6844,657508,40693,3908,530
MYS,Asia,Malaysia,2021-06-14,33938216,96.254,204095,4758988,6724,657508,0,3908,0
MYS,Asia,Malaysia,2021-06-15,33938216,96.254,223478,4982466,6742,657508,0,3908,0
MYS,Asia,Malaysia,2021-06-16,33938216,96.254,214727,5197193,6669,657508,0,3908,0
MYS,Asia,Malaysia,2021-06-17,33938216,96.254,229721,5426914,6749,657508,0,3908,0
MYS,Asia,Malaysia,2021-06-18,33938216,96.254,185795,5612709,6812,657508,0,3908,0
MYS,Asia,Malaysia,2021-06-19,33938216,96.254,172319,5785028,6646,657508,0,3908,0
MYS,Asia,Malaysia,2021-06-20,33938216,96.254,146821,5931849,6688,696408,38900,4408,500
MYS,Asia,Malaysia,2021-06-21,33938216,96.254,245726,6177575,6652,696408,0,4408,0
MYS,Asia,Malaysia,2021-06-22,33938216,96.254,260399,6437974,6682,696408,0,4408,0
MYS,Asia,Malaysia,2021-06-23,33938216,96.254,265693,6703667,6616,696408,0,4408,0
MYS,Asia,Malaysia,2021-06-24,33938216,96.254,277969,6981636,6676,696408,0,4408,0
MYS,Asia,Malaysia,2021-06-25,33938216,96.254,223257,7204893,6264,696408,0,4408,0
MYS,Asia,Malaysia,2021-06-26,33938216,96.254,199212,7404105,6704,696408,0,4408,0
MYS,Asia,Malaysia,2021-06-27,33938216,96.254,178075,7582180,6669,734048,37640,4944,536
MYS,Asia,Malaysia,2021-06-28,33938216,96.254,210302,7792482,6925,734048,0,4944,0
MYS,Asia,Malaysia,2021-06-29,33938216,96.254,244508,8036990,7014,734048,0,4944,0
MYS,Asia,Malaysia,2021-06-30,33938216,96.254,270978,8307968,6932,734048,0,4944,0
MYS,Asia,Malaysia,2021-07-01,33938216,96.254,270409,8578377,7127,734048,0,4944,0
MYS,Asia,Malaysia,2021-07-02,33938216,96.254,241033,8819410,7366,734048,0,4944,0
MYS,Asia,Malaysia,2021-07-03,33938216,96.254,224286,9043696,7509,734048,0,4944,0
MYS,Asia,Malaysia,2021-07-04,33938216,96.254,216022,9259718,7759,778652,44604,5497,553
MYS,Asia,Malaysia,2021-07-05,33938216,96.254,328223,9587941,7802,778652,0,5497,0
MYS,Asia,Malaysia,2021-07-06,33938216,96.254,356550,9944491,7971,778652,0,5497,0
MYS,Asia,Malaysia,2021-07-07,33938216,96.254,395635,10340126,8123,778652,0,5497,0
MYS,Asia,Malaysia,2021-07-08,33938216,96.254,390850,10730976,8171,778652,0,5497,0
MYS,Asia,Malaysia,2021-07-09,33938216,96.254,350566,11081542,8375,778652,0,5497,0
MYS,Asia,Malaysia,2021-07-10,33938216,96.254,336708,11418250,8379,778652,0,5497,0
MYS,Asia,Malaysia,2021-07-11,33938216,96.254,298338,11716588,8709,836296,57644,6158,661
MYS,Asia,Malaysia,2021-07-12,33938216,96.254,435204,12151792,8857,836296,0,6158,0
MYS,Asia,Malaysia,2021-07-13,33938216,96.254,439988,12591780,8975,836296,0,6158,0
MYS,Asia,Malaysia,2021-07-14,33938216,96.254,459640,13051420,9320,836296,0,6158,0
MYS,Asia,Malaysia,2021-07-15,33938216,96.254,479374,13530794,9606,836296,0,6158,0
MYS,Asia,Malaysia,2021-07-16,33938216,96.254,418330,13949124,10000,836296,0,6158,0
MYS,Asia,Malaysia,2021-07-17,33938216,96.254,397765,14346889,10080,836296,0,6158,0
MYS,Asia,Malaysia,2021-07-18,33938216,96.254,356872,14703761,10378,916561,80265,7019,861
MYS,Asia,Malaysia,2021-07-19,33938216,96.254,443655,15147416,11375,916561,0,7019,0
MYS,Asia,Malaysia,2021-07-20,33938216,96.254,312197,15459613,10997,916561,0,7019,0
MYS,Asia,Malaysia,2021-07-21,33938216,96.254,459976,15919589,11255,916561,0,7019,0
MYS,Asia,Malaysia,2021-07-22,33938216,96.254,520564,16440153,11286,916561,0,7019,0
MYS,Asia,Malaysia,2021-07-23,33938216,96.254,479557,16919710,11398,916561,0,7019,0
MYS,Asia,Malaysia,2021-07-24,33938216,96.254,433849,17353559,11783,916561,0,7019,0
MYS,Asia,Malaysia,2021-07-25,33938216,96.254,417808,17771367,12022,1013438,96877,7994,975
MYS,Asia,Malaysia,2021-07-26,33938216,96.254,538815,18310182,12247,1013438,0,7994,0
MYS,Asia,Malaysia,2021-07-27,33938216,96.254,572872,18883054,12375,1013438,0,7994,0
MYS,Asia,Malaysia,2021-07-28,33938216,96.254,583126,19466180,12460,1013438,0,7994,0
MYS,Asia,Malaysia,2021-07-29,33938216,96.254,582133,20048313,12829,1013438,0,7994,0
MYS,Asia,Malaysia,2021-07-30,33938216,96.254,536491,20584804,12919,1013438,0,7994,0
MYS,Asia,Malaysia,2021-07-31,33938216,96.254,544561,21129365,13500,1013438,0,7994,0
MYS,Asia,Malaysia,2021-08-01,33938216,96.254,496498,21625863,13510,1130422,116984,9184,1190
MYS,Asia,Malaysia,2021-08-02,33938216,96.254,489598,22115461,13636,1130422,0,9184,0
MYS,Asia,Malaysia,2021-08-03,33938216,96.254,505227,22620688,13461,1130422,0,9184,0
MYS,Asia,Malaysia,2021-08-04,33938216,96.254,516791,23137479,13972,1130422,0,9184,0
MYS,Asia,Malaysia,2021-08-05,33938216,96.254,539371,23676850,13962,1130422,0,9184,0
MYS,Asia,Malaysia,2021-08-06,33938216,96.254,471696,24148546,14049,1130422,0,9184,0
MYS,Asia,Malaysia,2021-08-07,33938216,96.254,452578,24601124,14071,1130422,0,9184,0
MYS,Asia,Malaysia,2021-08-08,33938216,96.254,412282,25013406,14281,1262540,132118,10749,1565
MYS,Asia,Malaysia,2021-08-09,33938216,96.254,488731,25502137,14070,1262540,0,10749,0
MYS,Asia,Malaysia,2021-08-10,33938216,96.254,379271,25881408,14169,1262540,0,10749,0
MYS,Asia,Malaysia,2021-08-11,33938216,96.254,520336,26401744,14365,1262540,0,10749,0
MYS,Asia,Malaysia,2021-08-12,33938216,96.254,553059,26954803,14142,1262540,0,10749,0
MYS,Asia,Malaysia,2021-08-13,33938216,96.254,497783,27452586,14456,1262540,0,10749,0
MYS,Asia,Malaysia,2021-08-14,33938216,96.254,471780,27924366,14470,1262540,0,10749,0
MYS,Asia,Malaysia,2021-08-15,33938216,96.254,440765,28365131,14472,1404899,142359,12510,1761
MYS,Asia,Malaysia,2021-08-16,33938216,96.254,527210,28892341,14753,1404899,0,12510,0
MYS,Asia,Malaysia,2021-08-17,33938216,96.254,550217,29442558,14338,1404899,0,12510,0
MYS,Asia,Malaysia,2021-08-18,33938216,96.254,572981,30015539,14308,1404899,0,12510,0
MYS,Asia,Malaysia,2021-08-19,33938216,96.254,549926,30565465,14181,1404899,0,12510,0
MYS,Asia,Malaysia,2021-08-20,33938216,96.254,515536,31081001,14045,1404899,0,12510,0
MYS,Asia,Malaysia,2021-08-21,33938216,96.254,502092,31583093,13927,1404899,0,12510,0
MYS,Asia,Malaysia,2021-08-22,33938216,96.254,465780,32048873,13852,1555093,150194,14168,1658
MYS,Asia,Malaysia,2021-08-23,33938216,96.254,419441,32468314,13696,1555093,0,14168,0
MYS,Asia,Malaysia,2021-08-24,33938216,96.254,447538,32915852,13538,1555093,0,14168,0
MYS,Asia,Malaysia,2021-08-25,33938216,96.254,452637,33368489,13488,1555093,0,14168,0
MYS,Asia,Malaysia,2021-08-26,33938216,96.254,440606,33809095,12884,1555093,0,14168,0
MYS,Asia,Malaysia,2021-08-27,33938216,96.254,378317,34187412,12982,1555093,0,14168,0
MYS,Asia,Malaysia,2021-08-28,33938216,96.254,374482,34561894,12924,1555093,0,14168,0
MYS,Asia,Malaysia,2021-08-29,33938216,96.254,333364,34895258,13201,1706089,150996,16087,1919
MYS,Asia,Malaysia,2021-08-30,33938216,96.254,392758,35288016,13162,1706089,0,16087,0
MYS,Asia,Malaysia,2021-08-31,33938216,96.254,288050,35576066,12640,1706089,0,16087,0
MYS,Asia,Malaysia,2021-09-01,33938216,96.254,431749,36007815,12686,1706089,0,16087,0
MYS,Asia,Malaysia,2021-09-02,33938216,96.254,405408,36413223,12369,1706089,0,16087,0
MYS,Asia,Malaysia,2021-09-03,33938216,96.254,359964,36773187,11650,1706089,0,16087,0
MYS,Asia,Malaysia,2021-09-04,33938216,96.254,336857,37110044,12229,1706089,0,16087,0
MYS,Asia,Malaysia,2021-09-05,33938216,96.254,317247,37427291,12021,1844835,138746,18219,2132
MYS,Asia,Malaysia,2021-09-06,33938216,96.254,343995,37771286,12015,1844835,0,18219,0
MYS,Asia,Malaysia,2021-09-07,33938216,96.254,352471,38123757,11935,1844835,0,18219,0
MYS,Asia,Malaysia,2021-09-08,33938216,96.254,352293,38476050,11823,1844835,0,18219,0
MYS,Asia,Malaysia,2021-09-09,33938216,96.254,353959,38830009,11637,1844835,0,18219,0
MYS,Asia,Malaysia,2021-09-10,33938216,96.254,318262,39148271,11492,1844835,0,18219,0
MYS,Asia,Malaysia,2021-09-11,33938216,96.254,287032,39435303,11325,1844835,0,18219,0
MYS,Asia,Malaysia,2021-09-12,33938216,96.254,251292,39686595,11492,1979698,134863,20711,2492
MYS,Asia,Malaysia,2021-09-13,33938216,96.254,252299,39938894,11252,1979698,0,20711,0
MYS,Asia,Malaysia,2021-09-14,33938216,96.254,268509,40207403,11009,1979698,0,20711,0
MYS,Asia,Malaysia,2021-09-15,33938216,96.254,274502,40481905,10737,1979698,0,20711,0
MYS,Asia,Malaysia,2021-09-16,33938216,96.254,221167,40703072,10537,1979698,0,20711,0
MYS,Asia,Malaysia,2021-09-17,33938216,96.254,263882,40966954,10414,1979698,0,20711,0
MYS,Asia,Malaysia,2021-09-18,33938216,96.254,255585,41222539,10140,1979698,0,20711,0
MYS,Asia,Malaysia,2021-09-19,33938216,96.254,239283,41461822,10058,2097830,118132,23443,2732
MYS,Asia,Malaysia,2021-09-20,33938216,96.254,313143,41774965,10130,2097830,0,23443,0
MYS,Asia,Malaysia,2021-09-21,33938216,96.254,276249,42051214,9521,2097830,0,23443,0
MYS,Asia,Malaysia,2021-09-22,33938216,96.254,341854,42393068,9121,2097830,0,23443,0
MYS,Asia,Malaysia,2021-09-23,33938216,96.254,348548,42741616,8829,2097830,0,23443,0
MYS,Asia,Malaysia,2021-09-24,33938216,96.254,292684,43034300,8731,2097830,0,23443,0
MYS,Asia,Malaysia,2021-09-25,33938216,96.254,278757,43313057,8578,2097830,0,23443,0
MYS,Asia,Malaysia,2021-09-26,33938216,96.254,283943,43597000,8423,2198235,100405,25437,1994
MYS,Asia,Malaysia,2021-09-27,33938216,96.254,338499,43935499,8191,2198235,0,25437,0
MYS,Asia,Malaysia,2021-09-28,33938216,96.254,344801,44280300,7903,2198235,0,25437,0
MYS,Asia,Malaysia,2021-09-29,33938216,96.254,355926,44636226,7813,2198235,0,25437,0
MYS,Asia,Malaysia,2021-09-30,33938216,96.254,344212,44980438,7611,2198235,0,25437,0
MYS,Asia,Malaysia,2021-10-01,33938216,96.254,249482,45229920,7360,2198235,0,25437,0
MYS,Asia,Malaysia,2021-10-02,33938216,96.254,224295,45454215,7172,2198235,0,25437,0
MYS,Asia,Malaysia,2021-10-03,33938216,96.254,218647,45672862,7441,2277565,79330,26683,1246
MYS,Asia,Malaysia,2021-10-04,33938216,96.254,237148,45910010,7031,2277565,0,26683,0
MYS,Asia,Malaysia,2021-10-05,33938216,96.254,235251,46145261,6893,2277565,0,26683,0
MYS,Asia,Malaysia,2021-10-06,33938216,96.254,219980,46365241,6801,2277565,0,26683,0
MYS,Asia,Malaysia,2021-10-07,33938216,96.254,205577,46570818,6631,2277565,0,26683,0
MYS,Asia,Malaysia,2021-10-08,33938216,96.254,184982,46755800,6638,2277565,0,26683,0
MYS,Asia,Malaysia,2021-10-09,33938216,96.254,152084,46907884,6541,2277565,0,26683,0
MYS,Asia,Malaysia,2021-10-10,33938216,96.254,137562,47045446,6492,2339594,62029,27329,646
MYS,Asia,Malaysia,2021-10-11,33938216,96.254,196795,47242241,6464,2339594,0,27329,0
MYS,Asia,Malaysia,2021-10-12,33938216,96.254,217853,47460094,6294,2339594,0,27329,0
MYS,Asia,Malaysia,2021-10-13,33938216,96.254,218206,47678300,6336,2339594,0,27329,0
MYS,Asia,Malaysia,2021-10-14,33938216,96.254,217136,47895436,6266,2339594,0,27329,0
MYS,Asia,Malaysia,2021-10-15,33938216,96.254,186238,48081674,5970,2339594,0,27329,0
MYS,Asia,Malaysia,2021-10-16,33938216,96.254,138386,48220060,5576,2339594,0,27329,0
MYS,Asia,Malaysia,2021-10-17,33938216,96.254,142803,48362863,5760,2390687,51093,27921,592
MYS,Asia,Malaysia,2021-10-18,33938216,96.254,217380,48580243,5933,2390687,0,27921,0
MYS,Asia,Malaysia,2021-10-19,33938216,96.254,140188,48720431,5444,2390687,0,27921,0
MYS,Asia,Malaysia,2021-10-20,33938216,96.254,269407,48989838,5372,2390687,0,27921,0
MYS,Asia,Malaysia,2021-10-21,33938216,96.254,247978,49237816,5111,2390687,0,27921,0
MYS,Asia,Malaysia,2021-10-22,33938216,96.254,167194,49405010,5403,2390687,0,27921,0
MYS,Asia,Malaysia,2021-10-23,33938216,96.254,121274,49526284,5051,2390687,0,27921,0
MYS,Asia,Malaysia,2021-10-24,33938216,96.254,132362,49658646,5129,2431716,41029,28400,479
MYS,Asia,Malaysia,2021-10-25,33938216,96.254,193365,49852011,5101,2431716,0,28400,0
MYS,Asia,Malaysia,2021-10-26,33938216,96.254,190005,50042016,4947,2431716,0,28400,0
MYS,Asia,Malaysia,2021-10-27,33938216,96.254,176700,50218716,4952,2431716,0,28400,0
MYS,Asia,Malaysia,2021-10-28,33938216,96.254,194600,50413316,4848,2431716,0,28400,0
MYS,Asia,Malaysia,2021-10-29,33938216,96.254,146281,50559597,4802,2431716,0,28400,0
MYS,Asia,Malaysia,2021-10-30,33938216,96.254,80435,50640032,4735,2431716,0,28400,0
MYS,Asia,Malaysia,2021-10-31,33938216,96.254,67744,50707776,4839,2471642,39926,28912,512
MYS,Asia,Malaysia,2021-11-01,33938216,96.254,113143,50820919,4655,2471642,0,28912,0
MYS,Asia,Malaysia,2021-11-02,33938216,96.254,127079,50947998,4685,2471642,0,28912,0
MYS,Asia,Malaysia,2021-11-03,33938216,96.254,119825,51067823,4677,2471642,0,28912,0
MYS,Asia,Malaysia,2021-11-04,33938216,96.254,44346,51112169,4580,2471642,0,28912,0
MYS,Asia,Malaysia,2021-11-05,33938216,96.254,86578,51198747,4613,2471642,0,28912,0
MYS,Asia,Malaysia,2021-11-06,33938216,96.254,45034,51243781,4402,2471642,0,28912,0
MYS,Asia,Malaysia,2021-11-07,33938216,96.254,41407,51285188,3929,2506309,34667,29291,379
MYS,Asia,Malaysia,2021-11-08,33938216,96.254,113229,51398417,4421,2506309,0,29291,0
MYS,Asia,Malaysia,2021-11-09,33938216,96.254,119902,51518319,4394,2506309,0,29291,0
MYS,Asia,Malaysia,2021-11-10,33938216,96.254,136315,51654634,4467,2506309,0,29291,0
MYS,Asia,Malaysia,2021-11-11,33938216,96.254,149625,51804259,4480,2506309,0,29291,0
MYS,Asia,Malaysia,2021-11-12,33938216,96.254,119385,51923644,4532,2506309,0,29291,0
MYS,Asia,Malaysia,2021-11-13,33938216,96.254,59725,51983369,4600,2506309,0,29291,0
MYS,Asia,Malaysia,2021-11-14,33938216,96.254,46823,52030192,4637,2546309,40000,29676,385
MYS,Asia,Malaysia,2021-11-15,33938216,96.254,106799,52136991,4610,2546309,0,29676,0
MYS,Asia,Malaysia,2021-11-16,33938216,96.254,125563,52262554,4711,2546309,0,29676,0
MYS,Asia,Malaysia,2021-11-17,33938216,96.254,122935,52385489,4636,2546309,0,29676,0
MYS,Asia,Malaysia,2021-11-18,33938216,96.254,128780,52514269,4647,2546309,0,29676,0
MYS,Asia,Malaysia,2021-11-19,33938216,96.254,109337,52623606,4554,2546309,0,29676,0
MYS,Asia,Malaysia,2021-11-20,33938216,96.254,48590,52672196,4529,2546309,0,29676,0
MYS,Asia,Malaysia,2021-11-21,33938216,96.254,39302,52711498,4449,2586601,40292,30002,326
MYS,Asia,Malaysia,2021-11-22,33938216,96.254,113267,52824765,4445,2586601,0,30002,0
MYS,Asia,Malaysia,2021-11-23,33938216,96.254,140382,52965147,4462,2586601,0,30002,0
MYS,Asia,Malaysia,2021-11-24,33938216,96.254,143556,53108703,4426,2586601,0,30002,0
MYS,Asia,Malaysia,2021-11-25,33938216,96.254,144152,53252855,4510,2586601,0,30002,0
MYS,Asia,Malaysia,2021-11-26,33938216,96.254,116963,53369818,4499,2586601,0,30002,0
MYS,Asia,Malaysia,2021-11-27,33938216,96.254,56981,53426799,4250,2586601,0,30002,0
MYS,Asia,Malaysia,2021-11-28,33938216,96.254,43971,53470770,3798,2623816,37215,30309,307
MYS,Asia,Malaysia,2021-11-29,33938216,96.254,112644,53583414,4210,2623816,0,30309,0
MYS,Asia,Malaysia,2021-11-30,33938216,96.254,139662,53723076,4093,2623816,0,30309,0
